2022-05-02;70158202;5517876;Chain 1;3696;82864.32
2022-05-06;70158202;5517876;Chain 1;3696;82864.32
2022-05-29;70158202;5517876;Chain 1;3696;110806.08
2022-06-07;70158202;5517876;Chain 1;3696;110806.08
2022-06-13;70158202;5517876;Chain 1;3696;110806.08
2022-06-19;70158202;5517876;Chain 1;3696;110806.08
2022-06-27;70158202;5517876;Chain 1;3696;110806.08
2022-07-18;70158202;5517876;Chain 1;3696;110806.08
2022-08-01;70158202;5517876;Chain 1;3696;110806.08
2022-08-05;70158202;5517876;Chain 1;4464;133830.72
2022-08-07;70158202;5517876;Chain 1;4608;138147.84
2021-01-05;70158202;5519125;Chain 1;3168;76855.68
2021-01-18;70158202;5519125;Chain 1;9552;173846.4
2021-02-16;70158202;5519125;Chain 1;3168;57657.6
2021-02-23;70158202;5519125;Chain 1;3168;57657.6
2021-03-23;70158202;5519125;Chain 1;9168;165207.36
2021-03-30;70158202;5519125;Chain 1;3168;57087.36
2021-04-13;70158202;5519125;Chain 1;9504;171262.08
2021-04-21;70158202;5519125;Chain 1;3168;57087.36
2021-04-27;70158202;5519125;Chain 1;6336;114174.72
2021-05-25;70158202;5519125;Chain 1;13200;249744
2021-06-01;70158202;5519125;Chain 1;3168;59938.56
2021-06-15;70158202;5519125;Chain 1;9504;179815.68
2021-06-23;70158202;5519125;Chain 1;9504;179815.68
2021-07-22;70158202;5519125;Chain 1;6336;111893.76
2021-07-23;70158202;5519125;Chain 1;8784;155125.44
2021-08-10;70158202;5519125;Chain 1;6336;111893.76
2021-08-17;70158202;5519125;Chain 1;9504;167840.64
2021-08-26;70158202;5519125;Chain 1;3168;55946.88
2021-08-31;70158202;5519125;Chain 1;12672;348480
2021-09-23;70158202;5519125;Chain 1;3168;63613.44
2021-10-04;70158202;5519125;Chain 1;3168;63613.44
2021-10-12;70158202;5519125;Chain 1;6336;127226.88
2021-10-26;70158202;5519125;Chain 1;9504;190840.32
2020-12-30;70158202;5519207;Chain 1;528;12809.28
2021-01-03;70158202;5519207;Chain 1;1056;25618.56
2021-01-12;70158202;5519207;Chain 1;1056;25618.56
2021-01-21;70158202;5519207;Chain 1;6864;124924.8
2021-01-28;70158202;5519207;Chain 1;528;9609.6
2021-02-03;70158202;5519207;Chain 1;528;9609.6
2021-01-16;70158202;5519394;Chain 1;6096;110947.2
2021-01-30;70158202;5519394;Chain 1;3696;67267.2
2021-03-20;70158202;5519394;Chain 1;3696;66601.92
2021-03-24;70158202;5519394;Chain 1;6240;112444.8
2021-04-10;70158202;5519394;Chain 1;3696;66601.92
2021-05-05;70158202;5519394;Chain 1;3696;93250.08
2021-05-19;70158202;5519394;Chain 1;2592;49040.64
2021-05-26;70158202;5519394;Chain 1;3696;69928.32
2021-06-05;70158202;5519394;Chain 1;3696;69928.32
2021-07-17;70158202;5519394;Chain 1;8928;157668.48
2021-08-11;70158202;5519394;Chain 1;3696;65271.36
2021-09-15;70158202;5519394;Chain 1;8928;179274.24
2021-10-06;70158202;5519394;Chain 1;3696;74215.68
2021-10-09;70158202;5519394;Chain 1;3696;74215.68
2021-11-24;70158202;5519394;Chain 1;1488;40920
2021-11-24;70158202;5519394;Chain 1;3696;76248.48
2021-12-18;70158202;5519394;Chain 1;3696;76248.48
2022-01-22;70158202;5519394;Chain 1;3696;72293.76
2022-01-26;70158202;5519394;Chain 1;1728;33799.68
2022-02-02;70158202;5519394;Chain 1;3696;72293.76
2022-03-19;70158202;5519394;Chain 1;3696;82864.32
2022-03-23;70158202;5519394;Chain 1;2256;50579.52
2022-05-11;70158202;5519394;Chain 1;3696;130357.92
2022-06-01;70158202;5519394;Chain 1;3696;130357.92
2022-06-25;70158202;5519394;Chain 1;3696;130357.92
2022-06-29;70158202;5519394;Chain 1;4560;160831.2
2022-08-03;70158202;5519394;Chain 1;4752;137427.84
2021-01-19;70158202;5519887;Chain 1;4128;75129.6
2021-01-27;70158202;5519887;Chain 1;4128;75129.6
2021-02-04;70158202;5519887;Chain 1;-4128;-75129.6
2021-03-24;70158202;5519887;Chain 1;4032;72656.64
2021-03-29;70158202;5519887;Chain 1;-4032;-72656.64
2021-05-19;70158202;5519887;Chain 1;1584;29969.28
2021-01-21;70158202;5520563;Chain 1;7584;138028.8
2021-01-27;70158202;5520563;Chain 1;4224;76876.8
2020-12-28;70158202;5520744;Chain 1;1056;25618.56
2021-01-14;70158202;5520744;Chain 1;1872;34070.4
2021-01-21;70158202;5520744;Chain 1;4992;90854.4
2021-01-30;70158202;5520744;Chain 1;3312;60278.4
2021-01-04;70158202;5520875;Chain 1;144;3493.44
2021-01-07;70158202;5520875;Chain 1;336;6115.2
2021-01-14;70158202;5520875;Chain 1;288;5241.6
2021-01-21;70158202;5520875;Chain 1;528;9609.6
2021-01-28;70158202;5520875;Chain 1;192;3494.4
2021-02-04;70158202;5520875;Chain 1;144;2620.8
2021-02-11;70158202;5520875;Chain 1;96;1747.2
2021-02-18;70158202;5520875;Chain 1;192;3494.4
2021-02-25;70158202;5520875;Chain 1;192;4611.84
2021-03-04;70158202;5520875;Chain 1;48;1152.96
2021-03-11;70158202;5520875;Chain 1;96;2305.92
2021-03-18;70158202;5520875;Chain 1;240;5764.8
2021-03-25;70158202;5520875;Chain 1;144;3458.88
2021-04-01;70158202;5520875;Chain 1;192;4611.84
2021-04-08;70158202;5520875;Chain 1;192;4611.84
2021-04-15;70158202;5520875;Chain 1;192;4611.84
2021-04-22;70158202;5520875;Chain 1;288;7266.24
2021-04-29;70158202;5520875;Chain 1;240;4324.8
2021-05-06;70158202;5520875;Chain 1;480;8649.6
2021-05-13;70158202;5520875;Chain 1;240;4324.8
2021-05-20;70158202;5520875;Chain 1;480;8649.6
2021-05-27;70158202;5520875;Chain 1;240;4324.8
2021-06-04;70158202;5520875;Chain 1;240;4324.8
2021-06-10;70158202;5520875;Chain 1;576;10897.92
2021-06-17;70158202;5520875;Chain 1;336;6357.12
2021-06-25;70158202;5520875;Chain 1;192;3632.64
2021-07-01;70158202;5520875;Chain 1;144;3633.12
2021-07-11;70158202;5520875;Chain 1;144;3633.12
2021-07-15;70158202;5520875;Chain 1;144;3960
2021-07-22;70158202;5520875;Chain 1;288;5448.96
2021-07-29;70158202;5520875;Chain 1;432;8173.44
2021-08-06;70158202;5520875;Chain 1;432;8173.44
2021-08-12;70158202;5520875;Chain 1;384;7265.28
2021-08-19;70158202;5520875;Chain 1;96;1816.32
2021-08-27;70158202;5520875;Chain 1;240;4540.8
2021-09-02;70158202;5520875;Chain 1;48;908.16
2021-09-09;70158202;5520875;Chain 1;480;13200
2021-09-16;70158202;5520875;Chain 1;144;2891.52
2021-09-23;70158202;5520875;Chain 1;96;2640
2021-09-30;70158202;5520875;Chain 1;432;11880
2021-10-15;70158202;5520875;Chain 1;96;1980.48
2021-10-21;70158202;5520875;Chain 1;432;8912.16
2021-10-28;70158202;5520875;Chain 1;576;11882.88
2021-11-04;70158202;5520875;Chain 1;480;9902.4
2021-11-11;70158202;5520875;Chain 1;384;7921.92
2021-11-25;70158202;5520875;Chain 1;288;5941.44
2021-11-26;70158202;5520875;Chain 1;288;5941.44
2021-12-09;70158202;5520875;Chain 1;288;5941.44
2021-12-23;70158202;5520875;Chain 1;288;7920
2021-12-28;70158202;5520875;Chain 1;-288;-5941.44
2022-02-03;70158202;5520875;Chain 1;624;12873.12
2022-02-10;70158202;5520875;Chain 1;96;1980.48
2022-02-17;70158202;5520875;Chain 1;144;2970.72
2022-02-25;70158202;5520875;Chain 1;48;1434.72
2022-03-03;70158202;5520875;Chain 1;96;2869.44
2021-01-19;70158202;5520882;Chain 1;5424;98716.8
2020-12-30;70158202;5520883;Chain 1;1056;25618.56
2021-01-13;70158202;5520883;Chain 1;528;12809.28
2021-01-20;70158202;5520883;Chain 1;4320;78624
2021-01-28;70158202;5520883;Chain 1;5280;96096
2021-01-05;70158202;5520887;Chain 1;528;12809.28
2021-01-07;70158202;5520887;Chain 1;1056;19219.2
2021-01-16;70158202;5520887;Chain 1;528;9609.6
2021-01-21;70158202;5520887;Chain 1;-528;-12809.28
2021-01-23;70158202;5520887;Chain 1;2112;38438.4
2021-01-30;70158202;5520887;Chain 1;1056;19219.2
2021-02-04;70158202;5520887;Chain 1;-1056;-19219.2
2021-02-20;70158202;5520887;Chain 1;528;9609.6
2021-02-27;70158202;5520887;Chain 1;528;12682.56
2021-03-13;70158202;5520887;Chain 1;528;12682.56
2021-03-22;70158202;5520887;Chain 1;528;12682.56
2021-03-27;70158202;5520887;Chain 1;528;12682.56
2021-04-03;70158202;5520887;Chain 1;1056;25365.12
2021-04-10;70158202;5520887;Chain 1;1056;25365.12
2021-04-17;70158202;5520887;Chain 1;528;12682.56
2021-04-24;70158202;5520887;Chain 1;1056;26642.88
2021-05-08;70158202;5520887;Chain 1;1440;25948.8
2021-05-29;70158202;5520887;Chain 1;1584;28543.68
2021-06-19;70158202;5520887;Chain 1;1056;19979.52
2021-06-26;70158202;5520887;Chain 1;528;9989.76
2021-07-10;70158202;5520887;Chain 1;1056;26642.88
2021-07-17;70158202;5520887;Chain 1;528;14520
2021-07-31;70158202;5520887;Chain 1;1056;19979.52
2021-08-08;70158202;5520887;Chain 1;1056;19979.52
2021-08-14;70158202;5520887;Chain 1;528;9989.76
2021-08-18;70158202;5520887;Chain 1;-1056;-19979.52
2021-08-21;70158202;5520887;Chain 1;1584;29969.28
2021-08-30;70158202;5520887;Chain 1;528;9989.76
2021-09-04;70158202;5520887;Chain 1;528;9989.76
2021-09-07;70158202;5520887;Chain 1;-528;-9989.76
2021-09-11;70158202;5520887;Chain 1;1056;29040
2021-09-18;70158202;5520887;Chain 1;528;14520
2021-10-02;70158202;5520887;Chain 1;1056;29040
2021-10-09;70158202;5520887;Chain 1;528;14520
2021-10-16;70158202;5520887;Chain 1;528;10892.64
2021-10-23;70158202;5520887;Chain 1;3168;65355.84
2021-11-05;70158202;5520887;Chain 1;528;10892.64
2021-11-13;70158202;5520887;Chain 1;528;10892.64
2021-11-27;70158202;5520887;Chain 1;528;10892.64
2021-12-11;70158202;5520887;Chain 1;1056;21785.28
2021-12-28;70158202;5520887;Chain 1;528;14520
2022-01-04;70158202;5520887;Chain 1;528;10892.64
2022-01-10;70158202;5520887;Chain 1;1056;21521.28
2022-01-29;70158202;5520887;Chain 1;1056;21785.28
2022-02-05;70158202;5520887;Chain 1;528;10892.64
2022-02-19;70158202;5520887;Chain 1;528;10892.64
2022-02-26;70158202;5520887;Chain 1;528;15781.92
2022-03-05;70158202;5520887;Chain 1;1056;31563.84
2022-03-19;70158202;5520887;Chain 1;528;15781.92
2022-03-26;70158202;5520887;Chain 1;1056;23675.52
2022-04-13;70158202;5520887;Chain 1;1056;23675.52
2022-04-23;70158202;5520887;Chain 1;1584;35513.28
2022-04-30;70158202;5520887;Chain 1;528;11837.76
2022-05-07;70158202;5520887;Chain 1;528;11837.76
2022-05-14;70158202;5520887;Chain 1;528;11837.76
2022-05-26;76018375;5470672;Chain 2;171;13430.34
2022-06-09;76018375;5470672;Chain 2;117;9189.18
2022-06-21;76018375;5470672;Chain 2;117;9189.18
2022-06-23;76018375;5470672;Chain 2;18;1413.72
2022-06-29;76018375;5470672;Chain 2;198;15550.92
2022-07-06;76018375;5470672;Chain 2;9;706.86
2022-07-20;76018375;5470672;Chain 2;18;1413.72
2022-07-28;76018375;5470672;Chain 2;198;15550.92
2022-07-29;76018375;5470672;Chain 2;72;5654.88
2022-05-01;76018375;5471702;Chain 2;378;35180.46
2022-05-08;76018375;5471702;Chain 2;144;13402.08
2022-05-16;76018375;5471702;Chain 2;468;49004.28
2022-05-21;76018375;5471702;Chain 2;360;28274.4
2022-05-22;76018375;5471702;Chain 2;162;12723.48
2022-05-29;76018375;5471702;Chain 2;306;24033.24
2022-06-20;76018375;5471702;Chain 2;180;14137.2
2022-06-25;76018375;5471702;Chain 2;342;26860.68
2022-06-26;76018375;5471702;Chain 2;441;34636.14
2022-07-11;76018375;5471702;Chain 2;153;12016.62
2022-07-17;76018375;5471702;Chain 2;270;21205.8
2022-07-25;76018375;5471702;Chain 2;135;10602.9
2022-07-31;76018375;5471702;Chain 2;54;4241.16
2022-08-01;76018375;5471702;Chain 2;144;11309.76
2022-04-25;76018375;5471761;Chain 2;63;5863.41
2022-04-29;76018375;5471761;Chain 2;315;29317.05
2022-05-06;76018375;5471761;Chain 2;153;14239.71
2022-05-07;76018375;5471761;Chain 2;378;35180.46
2022-05-14;76018375;5471761;Chain 2;270;27643.14
2022-05-20;76018375;5471761;Chain 2;90;7068.6
2022-05-21;76018375;5471761;Chain 2;144;11309.76
2022-05-27;76018375;5471761;Chain 2;36;2827.44
2022-05-28;76018375;5471761;Chain 2;477;37463.58
2022-06-19;76018375;5471761;Chain 2;315;24740.1
2022-06-25;76018375;5471761;Chain 2;81;6361.74
2022-07-02;76018375;5471761;Chain 2;18;1413.72
2022-07-16;76018375;5471761;Chain 2;162;12723.48
2022-07-18;76018375;5471761;Chain 2;369;28981.26
2022-07-24;76018375;5471761;Chain 2;63;4948.02
2022-07-31;76018375;5471761;Chain 2;108;8482.32
2022-05-11;76018375;5471817;Chain 2;180;16752.6
2022-05-19;76018375;5471817;Chain 2;18;1884.78
2022-05-25;76018375;5471817;Chain 2;126;9896.04
2022-05-31;76018375;5471817;Chain 2;18;1413.72
2022-06-01;76018375;5471817;Chain 2;90;7068.6
2022-06-07;76018375;5471817;Chain 2;36;2827.44
2022-06-11;76018375;5471817;Chain 2;144;11309.76
2022-06-21;76018375;5471817;Chain 2;180;14137.2
2022-06-28;76018375;5471817;Chain 2;153;12016.62
2022-07-04;76018375;5471817;Chain 2;18;1413.72
2022-08-02;76018375;5471817;Chain 2;162;12723.48
2022-07-17;76018375;5471831;Chain 2;144;11309.76
2022-07-18;76018375;5471831;Chain 2;36;2827.44
2022-07-25;76018375;5471831;Chain 2;90;7068.6
2022-07-31;76018375;5471831;Chain 2;2520;197920.8
2022-05-01;76018375;5471864;Chain 2;270;25128.9
2022-05-07;76018375;5471864;Chain 2;342;31829.94
2022-05-21;76018375;5471864;Chain 2;1026;80582.04
2022-06-26;76018375;5471864;Chain 2;54;4241.16
2022-07-03;76018375;5471864;Chain 2;567;44532.18
2022-07-10;76018375;5471864;Chain 2;171;13430.34
2022-07-17;76018375;5471864;Chain 2;135;10602.9
2022-07-24;76018375;5471864;Chain 2;513;40291.02
2022-07-31;76018375;5471864;Chain 2;72;5654.88
2022-04-23;76018375;5513532;Chain 2;810;75386.7
2022-04-30;76018375;5513532;Chain 2;414;38530.98
2022-05-07;76018375;5513532;Chain 2;162;15077.34
2022-05-14;76018375;5513532;Chain 2;207;21674.97
2022-05-21;76018375;5513532;Chain 2;378;29688.12
2022-06-18;76018375;5513532;Chain 2;117;9189.18
2022-06-25;76018375;5513532;Chain 2;369;28981.26
2022-07-02;76018375;5513532;Chain 2;333;26153.82
2022-07-16;76018375;5513532;Chain 2;9;706.86
2022-07-23;76018375;5513532;Chain 2;801;62910.54
2022-05-08;76018375;5514223;Chain 2;18;1675.26
2022-05-13;76018375;5514223;Chain 2;216;21255.48
2022-05-21;76018375;5514223;Chain 2;306;24033.24
2022-06-03;76018375;5514223;Chain 2;36;2827.44
2022-06-04;76018375;5514223;Chain 2;216;16964.64
2022-06-17;76018375;5514223;Chain 2;117;9189.18
2022-06-24;76018375;5514223;Chain 2;306;24033.24
2022-07-23;76018375;5514223;Chain 2;144;11309.76
2022-07-29;76018375;5514223;Chain 2;36;2827.44
2022-05-03;76018375;5515260;Chain 2;45;4188.15
2022-05-11;76018375;5515260;Chain 2;117;10889.19
2022-05-16;76018375;5515260;Chain 2;108;10051.56
2022-05-18;76018375;5515260;Chain 2;27;2512.89
2022-05-23;76018375;5515260;Chain 2;9;706.86
2022-05-25;76018375;5515260;Chain 2;36;2827.44
2022-06-01;76018375;5515260;Chain 2;9;706.86
2022-06-08;76018375;5515260;Chain 2;27;2120.58
2022-06-20;76018375;5515260;Chain 2;108;8482.32
2022-06-27;76018375;5515260;Chain 2;81;6361.74
2022-06-28;76018375;5515260;Chain 2;54;4241.16
2022-04-27;76018375;5515296;Chain 2;612;56958.84
2022-05-05;76018375;5515296;Chain 2;234;21778.38
2022-05-12;76018375;5515296;Chain 2;342;31829.94
2022-05-18;76018375;5515296;Chain 2;144;15078.24
2022-05-26;76018375;5515296;Chain 2;207;16257.78
2022-06-01;76018375;5515296;Chain 2;81;6361.74
2022-07-14;76018375;5515296;Chain 2;171;13430.34
2022-07-21;76018375;5515296;Chain 2;207;16257.78
2022-04-24;76018375;5517049;Chain 2;378;35180.46
2022-05-01;76018375;5517049;Chain 2;216;20103.12
2022-05-07;76018375;5517049;Chain 2;180;16752.6
2022-05-15;76018375;5517049;Chain 2;144;13402.08
2022-05-21;76018375;5517049;Chain 2;270;21205.8
2022-05-29;76018375;5517049;Chain 2;9;706.86
2022-06-19;76018375;5517049;Chain 2;72;5654.88
2022-06-26;76018375;5517049;Chain 2;378;29688.12
2022-07-03;76018375;5517049;Chain 2;189;14844.06
2022-07-10;76018375;5517049;Chain 2;207;16257.78
2022-07-17;76018375;5517049;Chain 2;387;30394.98
2022-07-23;76018375;5517049;Chain 2;306;24033.24
2022-07-30;76018375;5517049;Chain 2;279;21912.66
2022-07-19;76018375;5517181;Chain 2;432;33929.28
2022-07-26;76018375;5517181;Chain 2;99;7775.46
2022-07-31;76018375;5517181;Chain 2;288;22619.52
2022-08-01;76018375;5517181;Chain 2;117;9189.18
2022-08-03;76018375;5517181;Chain 2;486;38170.44
2022-08-09;76018375;5517181;Chain 2;666;52307.64
2022-08-10;76018375;5517181;Chain 2;324;25446.96
2022-04-26;76018375;5517182;Chain 2;306;28479.42
2022-05-03;76018375;5517182;Chain 2;2799;260502.93
2022-04-25;76018375;5517231;Chain 2;180;16752.6
2022-05-09;76018375;5517231;Chain 2;936;87113.52
2022-04-22;76018375;5517818;Chain 2;423;39368.61
2022-05-07;76018375;5517818;Chain 2;774;72036.18
2022-05-13;76018375;5517818;Chain 2;306;28479.42
2022-05-21;76018375;5517818;Chain 2;90;7068.6
2022-05-28;76018375;5517818;Chain 2;45;3534.3
2022-06-18;76018375;5517818;Chain 2;117;9189.18
2022-06-24;76018375;5517818;Chain 2;594;46652.76
2022-07-16;76018375;5517818;Chain 2;54;4241.16
2022-07-22;76018375;5517818;Chain 2;216;16964.64
2022-07-30;76018375;5517818;Chain 2;117;9189.18
2022-04-27;76018375;5519726;Chain 2;180;16752.6
2022-04-28;76018375;5519726;Chain 2;162;15077.34
2022-05-06;76018375;5519726;Chain 2;9;837.63
2022-05-11;76018375;5519726;Chain 2;81;7538.67
2022-05-19;76018375;5519726;Chain 2;27;2512.89
2022-05-20;76018375;5519726;Chain 2;387;40522.77
2022-05-25;76018375;5519726;Chain 2;36;2827.44
2022-05-28;76018375;5519726;Chain 2;279;21912.66
2022-06-30;76018375;5519726;Chain 2;9;706.86
2022-07-06;76018375;5519726;Chain 2;252;19792.08
2022-07-07;76018375;5519726;Chain 2;36;2827.44
2022-07-20;76018375;5519726;Chain 2;18;1413.72
2022-07-21;76018375;5519726;Chain 2;162;12723.48
2022-08-04;76018375;5519726;Chain 2;18;1413.72
2022-04-27;76018375;5519727;Chain 2;54;5025.78
2022-05-08;76018375;5519727;Chain 2;54;5025.78
2022-05-18;76018375;5519727;Chain 2;270;28271.7
2022-05-22;76018375;5519727;Chain 2;81;6361.74
2022-05-24;76018375;5519727;Chain 2;36;2827.44
2022-06-01;76018375;5519727;Chain 2;63;4948.02
2022-06-27;76018375;5519727;Chain 2;144;11309.76
2022-07-11;76018375;5519727;Chain 2;27;2120.58
2022-07-18;76018375;5519727;Chain 2;135;10602.9
2022-07-27;76018375;5519727;Chain 2;36;2827.44
2022-08-03;76018375;5519727;Chain 2;18;1413.72
2022-08-10;76018375;5519727;Chain 2;45;3534.3
2022-04-24;76018375;5520741;Chain 2;342;31829.94
2022-05-02;76018375;5520741;Chain 2;135;12564.45
2022-05-08;76018375;5520741;Chain 2;171;15914.97
2022-05-16;76018375;5520741;Chain 2;72;6701.04
2022-05-23;76018375;5520741;Chain 2;99;7775.46
2022-05-30;76018375;5520741;Chain 2;504;39584.16
2022-06-21;76018375;5520741;Chain 2;153;12016.62
2022-06-26;76018375;5520741;Chain 2;405;31808.7
2022-07-25;76018375;5520741;Chain 2;315;24740.1
2022-04-26;76018375;5521202;Chain 2;90;8376.3
2022-05-04;76018375;5521202;Chain 2;36;3350.52
2022-05-12;76018375;5521202;Chain 2;243;22616.01
2022-05-17;76018375;5521202;Chain 2;18;1884.78
2022-05-26;76018375;5521202;Chain 2;81;6361.74
2022-05-31;76018375;5521202;Chain 2;72;5654.88
2022-07-07;76018375;5521202;Chain 2;45;3534.3
